 Processo ; Contramarca ; Navio ; IMO ; ATD ; ATA ; Bandeira ; Tipo Navio ; Agente Navegacao ; Porto Seguinte ; Porto Procedente ; Motivo Escala ; Local Atribuido ; Morada Agente ; Telefone Agente ; Email Agente ; Indicativo Chamada ; GT ; TAL ; Comprimento ; Calado Maximo ; Porto Registo ; Armador ; Nome Anterior ; Tipo ; TAB ; DWT ; Boca Sinal ; Velocidade Maxima ; Tipo Trafego ; Certificado Verde ; Data Construcao ; Capacidade Teus 
 LIS201400411 ;" """"04012014000415"""" "; SANTA FRANCESCA ;9188219; 2014-03-06 07:21 ; 2014-03-03 05:48 ; Alemanha ; Porta-contentores ; NAIP - NAVEGACAO AG INT PORTUGUESA ; SAO TOME ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; AV D CARLOS I, Nº44 - 8º ; 229392610/1/2 ; ffernandes@naip.pt ; DGSR ;21583;0; 183.2 ;9; DEHAM ; Santa Francesca Reederei ;;310;0;30029; 29.8 ;0;1; CS ; Thu Jan 01 00:00:00 GMT 1998 ;0
 LIS201400446 ;" """"04012014000450"""" "; KORSARO ;9373137; 2014-03-06 09:04 ; 2014-03-05 09:48 ; Italia ; Tanque Químico ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SETUBAL ; SINES ; 18 - DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; IBES ;17644;0; 169.9 ; 9.1 ; ITGOA ; K-SHIPS SRL ;;102;8082;25998; 25.4 ;0;1; CS ; undefined ;0
 LIS201400425 ;" """"04012014000428"""" "; CONMAR HAWK ;9244207; 2014-03-06 19:08 ; 2014-03-06 06:56 ; Reino Unido ; Porta-contentores ; K LINE (PORTUGAL) AGENTES NAVEGACAOSA ; FELIXSTOWE ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes, nº 682 Conceição da Abóboda ;; kline.lis@klineportugal.com ; VQGH9 ;6191;0; 132.54 ;6; GBLON ; CONMAR SHIPPING GMBH & CO. ;;310;3075;8000; 19.2 ;18;1; CS ; Tue Jan 01 00:00:00 GMT 2002 ;0
 LIS201400350 ;" """"04012014000354"""" "; JO SEQUOIA ;9235062; 2014-03-06 19:15 ; 2014-03-04 21:42 ; Noruega ; Tanque Químico ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; ALGECIRAS ; ROTTERDAM ; 13 - CARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; LAVB5 ;23129;0; 183.1 ; 9.9 ; NLBEG ; JO TANKERS A/S ;;102;11931;37622; 32.2 ;15;1; C69 ; 2003-07-01 00:00:00.0 ;0
 LIS201400405 ;" """"04012014000409"""" "; DURUCA ;8916504; 2014-03-07 03:10 ; 2014-03-05 13:12 ; Turquia ; Tanque Químico ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; BAYONNE ; BILBAO ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; TCA3377 ;4556;0; 117.07 ; 6.8 ; TRIST ; BEYKAR CHARTERING ;;102;2217;6999; 17.5 ; 14.2 ;1; CA ; 1993-01-01 00:00:00.0 ;0
 LIS201400466 ;" """"04012014000470"""" "; MARE CARIBBEAN  ;9276004; 2014-03-07 11:13 ; 2014-03-06 23:36 ; Ilhas Marshall ; Tanque Químico ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; HUELVA ; SETUBAL ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 815 - FUNDEADOR / QUADRO OCIDENTAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V7FS2 ;29327;0; 183.21 ; 7.8 ; MHMAJ ; MARE CARIBBEAN TANKSCHIFFAHRTS ;;102;0;46718; 32.2 ;0;1; CS ; 2004-02-05 00:00:00.0 ;0
 LIS201400437 ;" """"04012014000441"""" "; OPDR CADIZ ;9216858; 2014-03-07 16:15 ; 2014-03-07 06:57 ; Espanha ; Porta-contentores ; OPDR IBERIA - UNIP LDA ; SEVILLA ; LEIXOES ; 14 - CARGA/DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; AV D CARLOS I, Nº44 - 3RD FL 1200-649 LISBOA ;;; EBWM ;7360;3085; 127.95 ; 6.9 ; ESSCT ; OLDENBURG-PORTUGIESISCHE ;;310;7360;8394; 20.6 ;17;1; CA ; Wed Jan 01 00:00:00 GMT 2003 ;698
 LIS201400307 ;" """"04012014000311"""" "; CASTELO DE SINES ;9503512; 2014-03-07 17:07 ; 2014-02-12 22:53 ; Portugal ; Rebocador ; MARMEDSA - AGENCIA MARITIMA, LDA ; ALTO  MAR ; SETUBAL ; 28 - REPARAÇÃO PROGRAMADA EM ESTALEIRO ; 150 - CAIS NORTE DA DOCA DE ALCANTARA ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; CSY5 ;455;0; 30.25 ;5; PTSIE ; REBOPORT - SOCIEDADE PORTUGUESA DE REBOQUES MARITIMOS, SA. ;;431;0;455; 11.75 ;0;3; CS ; Thu Jan 01 00:00:00 GMT 2009 ;0
 LIS201400461 ;" """"04012014000465"""" "; FRI SEA ;9229166; 2014-03-07 17:34 ; 2014-03-07 05:14 ; Bahamas, Ilhas ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SETUBAL ; SKIEN ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; C6YB3 ;2601;0; 91.25 ; 5.2 ; BSNAS ; FRI SEA AS ;;335;0;3330; 13.75 ;0;1; CS ; 2001-03-17 00:00:00.0 ;0
 LIS201400435 ;" """"04012014000439"""" "; CORVO ;9381275; 2014-03-07 20:57 ; 2014-03-05 04:55 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; PONTA DELGADA ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51213E+11; pedro.cardoso@bensaude.pt ; CSBH ;7064;0; 119.9 ;7; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;0;9000;20;16;1; CS ; Tue Jan 23 00:00:00 GMT 2007 ;410
 LIS201400465 ;" """"04012014000469"""" "; LAZURITE ;9549633; 2014-03-07 21:56 ; 2014-03-06 18:26 ; Russia ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ROTTERDAM ; SEVILLA ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; UBLC ;3505;0; 89.96 ; 4.9 ; RULED ; GTLK MALTA LTD ;;335;0;5026; 14.5 ;0;1; CA ; 2011-11-30 00:00:00.0 ;0
 LIS201400444 ;" """"04012014000448"""" "; PARSA ;8914776; 2014-03-07 22:38 ; 2014-03-05 16:20 ; Turquia ; Tanque Químico ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; SAFI ; CARTAGENA ; 18 - DESCARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; TCA3179 ;4988;0; 115.34 ; 7.4 ; TRIST ; BEYKAR DENIZCILIK GEMI ;;102;0;8224; 18.1 ;13;1; CS ; 1991-11-25 00:00:00.0 ;0
 LIS201400441 ;" """"04012014000445"""" "; X-PRESS MULHACEN ;9365960; 2014-03-07 22:56 ; 2014-03-07 06:28 ; Malta ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; LEIXOES ; CASABLANCA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 9HA3465 ;7702;0; 141.61 ;7; MTMLA ; NORBULK SHIPPING PTE LTD ;;310;0;9620; 20.6 ;0;1; CS ; Sun Jan 01 00:00:00 GMT 2006 ;806
 LIS201400337 ;" """"04012014000341"""" "; MARIA DA PAZ ;9150432; 2014-03-07 23:48 ; 2014-02-20 22:30 ; Antigua e Barbuda ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; PONTA DELGADA ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSAJ ;3978;0; 100.6 ;6; AGSJO ;" MS "" MARIA DA PAZ "" SCHIFFFAHRTS GMBH & CO. KG ";;310;0;4969; 16.5 ;0;1; CS ; Wed Dec 01 00:00:00 GMT 1999 ;0
 LIS201400439 ;" """"04012014000443"""" "; HUELVA ;9436197; 2014-03-08 03:42 ; 2014-03-07 15:07 ; Antigua e Barbuda ; Porta-contentores ; OPDR IBERIA - UNIP LDA ; TILBURY ; MOTRIL ; 14 - CARGA/DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; AV D CARLOS I, Nº44 - 3RD FL 1200-649 LISBOA ;;; V2QE6 ;7852;0; 140.56 ; 6.6 ; AGSJO ; OPDR - OLDENB.PORT.DAMP.RHEDEREI GMBH ;;310;0;9322;22;0;1; CS ; undefined ;0
 LIS201400382 ;" """"04012014000386"""" "; NILEDUTCH CAPE TOWN ;9158513; 2014-03-08 08:15 ; 2014-03-07 06:36 ; Antigua e Barbuda ; Porta-contentores ; MARMEDSA - AGENCIA MARITIMA, LDA ; SANTA CRUZ DE TENERIFE ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; V2GC7 ;25624;0; 207.44 ; 10.9 ; AGSJO ;" H+H SCHEPERS REEDEREI GMBH & CO. KG MS ""HEINRICH S"" ";;310;0;33938;30;0;1; CA ; Thu Jan 01 00:00:00 GMT 1998 ;0
 LIS201400410 ;" """"04012014000414"""" "; STOLT SANDERLING ;9518804; 2014-03-08 08:45 ; 2014-03-07 09:12 ; Reino Unido ; Tanque Químico ; ATLANTIC LUSOFRETE – AFRETAMENTOS, TRANSPORTES E NAVEGAÇÃO S.A. ; LEIXOES ; AVEIRO ; 13 - CARGA ; 505 - TERM COMB  OZ /PORTO BUCHOS ; Rua Castilho , 14 – 4º ;897979899; sines@atlantic-susofretre.pt ; 2GBH7 ;3327;0; 90.9 ;5; GBCDF ; Stolt Tankers BV ;;102;0;4453; 15.6 ;0;1; CS ; undefined ;0
 LIS201400386 ;" """"04012014000390"""" "; AMETHYSTE ;2222229; 2014-03-08 15:12 ; 2014-03-03 09:15 ; França ; Guerra ; MARMEDSA - AGENCIA MARITIMA, LDA ; ALTO  MAR ; BREST ; 35 - VISITA OFICIAL NAVIO DE GUERRA ESTRANGEIRO ; 510 - CAIS DA NATO/PORTINHO DA COSTA ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; AMET ;2660;0;74;6; FRBES ; marinha de guerra de franca ;;981;0;2660;8;0;1;; undefined ;0
 LIS201400449 ;" """"04012014000453"""" "; ARA ATLANTIS ;9354375; 2014-03-08 15:59 ; 2014-03-07 19:50 ; Gibraltar ; Misto - Carga geral / Contentores ; IBERO LINHAS TRANSPORTES LDA ; ROTTERDAM ; SINES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; RUA 2 EDIF. VERDE, 2º ESQ ;3,51214E+11; paula.alves@lisboa.iberolinhas.pt ; ZDIO6 ;9962;0; 134.44 ;7; GIGIB ; ARA ATLANTIS SHIPPING BV ;;339;0;11435; 22.74 ;0;1; C69 ; Mon Jan 01 00:00:00 GMT 2007 ;686
 LIS201400482 ;" """"04012014000486"""" "; GRETA ;9344382; 2014-03-08 17:43 ; 2014-03-08 11:52 ; Antigua e Barbuda ; Carga Geral multi deck ; MARTRANS-NAVEG.COM. E TRANSP., LDA ; ZEEBRUGGE ; NOUAKCHOTT ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 535 - TERM COMB REPSOL/BANATICA ; R. DA EMENDA, 58-R/C ;3,51213E+11; martrans.lisboa@martrans.pt ; V2CZ5 ;3642;0; 100.71 ; 4.1 ; AGSJO ; NIMMRICH & PRAHM REEDEREI GMBH & CO ;;336;0;4470; 15.2 ;0;1; CS ; 2007-10-14 00:00:00.0 ;0
 LIS201400468 ;" """"04012014000472"""" "; SAGA PEARL II ;8000214; 2014-03-08 18:04 ; 2014-03-08 06:32 ; Malta ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; SOUTHAMPTON ; CASABLANCA ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; 9HA2950 ;18627;0; 164.35 ;6; MTMLA ; SAGA CRUISES ;;361;6267;3245; 22.61 ;18;1; CS ; Thu Jan 01 00:00:00 GMT 1981 ;0
 LIS201400370 ;" """"04012014000374"""" "; JPO CANOPUS ;9295402; 2014-03-08 18:58 ; 2014-03-08 06:54 ; Liberia ; Porta-contentores ; CMA CGM PORTUGAL - AGENTES DENAVEGAÇÃO, SA ; SANTOS, SP ; ANTWERPEN ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Cais das Oficinas, Edificio 114, Rocha Conde d’Óbidos ;213256220; lca.jsantos@cma-cgm.com ; A8GU5 ;41359;0;264;10; LRMLW ; JPO CANCER SCHIFFAHRTS ;;310;0;69967; 32.25 ;0;1; CS ; undefined ;0
 LIS201400453 ;" """"04012014000457"""" "; ELBETOR ;8818075; 2014-03-08 20:46 ; 2014-03-05 12:40 ; Antigua e Barbuda ; Misto - Carga geral / Contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALTO  MAR ; CHERBOURG ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2OQ9 ;2351;0;87; 4.6 ; AGSJO ; STRAHLMANN  E ;;339;1149;3432; 12.76 ;11;1; CA ; 1990-02-01 00:00:00.0 ;153
 LIS201400419 ;" """"04012014000423"""" "; MONTE BRASIL ;9083055; 2014-03-08 20:48 ; 2014-03-03 22:10 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; CANIÇAL ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSEM ;7039;0; 126.12 ;6; PTM6E ; TRANSINSULAR ;;310;3870;8450; 19.4 ;0;4; CS ; Sat Jan 01 00:00:00 GMT 1994 ;0
 LIS201400454 ;" """"04012014000458"""" "; ACM DAISY ;9011947; 2014-03-08 21:16 ; 2014-03-05 19:38 ; Liberia ; Misto - Carga geral / Contentores ; SUPERMARITIME PORTUGAL-ACT.MAR.,LDA ; SETUBAL ; AGADIR ; 18 - DESCARGA ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Av Visconde Valmor 35 R/ C Dto ;217817360; supermaritime@supermaritime.pt ; A8WD3 ;2815;0; 88.4 ; 5.4 ; LRMLW ; Argo Coral Maritime Ltd. ;;339;0;4110;15; 11.5 ;1; CS ; Tue Jun 15 00:00:00 GMT 1993 ;0
 LIS201400475 ;" """"04012014000479"""" "; BAHIA TRES ;9428671; 2014-03-09 00:39 ; 2014-03-08 06:44 ; Espanha ; Tanque Petroleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 14 - CARGA/DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; EADC ;4969;0; 99.8 ;7; ESSCT ; MURELOIL ;;101;1859;6920;18;0;1; C69 ; Mon Apr 30 00:00:00 GMT 2007 ;0
 LIS201400473 ;" """"04012014000477"""" "; FUNCHALENSE 5 ;9388390; 2014-03-09 00:48 ; 2014-03-08 08:13 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 290 - CAIS DO BEATO / TMB ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSKN ;7580;0; 126.87 ; 6.8 ; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;3586;8450; 20.4 ; 18.5 ;4; CS ; Fri Jan 01 00:00:00 GMT 2010 ;724
 LIS201400481 ;" """"04012014000485"""" "; MARBELLA ;9406958; 2014-03-09 06:37 ; 2014-03-09 01:31 ; Holanda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; BARRANQUILLA ; PASAJES ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 815 - FUNDEADOR / QUADRO OCIDENTAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; PCNW ;5629;0; 108.25 ;6; NLDOR ; NOORDRIVER SHIPPING ;;335;0;8063; 18.2 ;0;1; CS ; 2008-01-01 00:00:00.0 ;0
 LIS201400470 ;" """"04012014000474"""" "; JANET ;9143257; 2014-03-09 07:12 ; 2014-03-07 16:31 ; Antigua e Barbuda ; Misto - Carga geral / Contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALTO  MAR ; BELFAST ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 9HSL8 ;2748;0; 89.9 ;6; AGSJO ; HELD BEREEDERUNGS GMBH & CO. KG ;;339;1590;4570; 13.17 ;12;1; CS ; 1998-12-01 00:00:00.0 ;197
 LIS201400450 ;" """"04012014000454"""" "; ALANA ;9297589; 2014-03-09 21:13 ; 2014-03-09 08:10 ; Portugal ; Misto - Carga geral / Contentores ; IBERO LINHAS TRANSPORTES LDA ; SETUBAL ; VIGO ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; RUA 2 EDIF. VERDE, 2º ESQ ;3,51214E+11; paula.alves@lisboa.iberolinhas.pt ; CQIH ;11662;0; 149.14 ;6; PTFNC ; PETER DOHLE SCHIFFAHRTS - KG ;;339;0;13711; 22.5 ;0;1; C69 ; Thu Jan 01 00:00:00 GMT 2004 ;0
 LIS201400487 ;" """"04012014000492"""" "; GENIUS STAR XI ;9622710; 2014-03-09 22:53 ; 2014-03-09 16:18 ; Panama ; Carga Geral multi deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ESMERALDAS ; BILBAO ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805 - FUNDEADOR / QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 3FGS3 ;9984;0; 124.98 ;7; PAPTY ; WISDOM MARINE LINES S.A. ;;336;0;13663;21;0;1; CA ; 2012-01-01 00:00:00.0 ;0
 LIS201400434 ;" """"04012014000438"""" "; VITIS ;9000613; 2014-03-10 00:00 ; 2014-03-08 18:59 ; Panama ; Tanque Químico ; CINTIA NAVE-AFRET. MARITIMOS,LDA ; ALTO  MAR ; ROTTERDAM ; 18 - DESCARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; R. CARLOS MARDEL, Nº5 - 1º ;218439002; cintia.nave@mail.telepac.pt ; 3FKC6 ;4297;0; 118.02 ; 6.5 ; PAPTY ; ADORSEA SRL ;;102;1799;6221; 17.09 ;15;1; CS ; 1991-01-01 00:00:00.0 ;0
 LIS201400448 ;" """"04012014000452"""" "; TANGIER ;8905543; 2014-03-10 00:16 ; 2014-03-08 14:53 ; Malta ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALGECIRAS ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 9HA3127 ;17700;0; 161.02 ;9; MTMLA ; HERA MARINE LLC ;;310;7244;21238; 28.2 ;18;1; CS ; Thu Feb 01 00:00:00 GMT 1990 ;0
 LIS201400476 ;" """"04012014000480"""" "; EMSTIDE ;9552068; 2014-03-10 06:32 ; 2014-03-09 06:07 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALTO  MAR ; CHATHAM ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2FR5 ;3500;0; 99.37 ;6; AGSJO ; GRONA LOPPERSUM GMBH & CO  KG ;;335;0;5234; 13.34 ;0;1; CS ; 2011-08-01 00:00:00.0 ;0
 LIS201400442 ;" """"04012014000446"""" "; TASMAN STRAIT ;9351218; 2014-03-10 11:33 ; 2014-03-09 19:51 ; Portugal ; Porta-contentores ; VESSELMAR - AGENCIA NAVEGACAO LDA ; HALIFAX, NS ; VALENCIA ; 13 - CARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ;;;; CQGK ;18123;0; 175.1 ; 8.7 ; PTZFM ; TASMAN STRAIT SHIPPING COMPANY ;;310;0;22314; 27.9 ; 16.5 ;1; CA ; 2008-05-23 00:00:00.0 ;1713
 LIS201400456 ;" """"04012014000460"""" "; SCALI REALI ;9566291; 2014-03-10 18:08 ; 2014-03-10 06:46 ; Malta ; Tanque Gás Liquefeito ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; LEIXOES ; TEESPORT ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 505 - TERM COMB  OZ /PORTO BUCHOS ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; 9HA2486 ;3430;0; 87.5 ; 5.7 ; MTMLA ; G & H SHUPPING SRL ;;103;0;4209; 14.8 ;0;1; CS ; undefined ;0
 LIS201400436 ;" """"04012014000440"""" "; JOHANNA SCHEPERS ;9436305; 2014-03-10 19:05 ; 2014-03-09 06:14 ; Antigua e Barbuda ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; LEIXOES ; ROTTERDAM ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; V2QI4 ;7852;0; 140.62 ;7; AGSJO ; JOHANNA SCHEPERS GMBH & CO KG ;;310;3363;9387;22;0;1; C69 ; undefined ;0
 LIS201400479 ;" """"04012014000483"""" "; KRUCKAU ;9199141; 2014-03-10 20:10 ; 2014-03-10 05:32 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALTO  MAR ; BARKING ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2LO ;2452;0; 87.9 ; 5.4 ; AGSJO ; ROLAND SHIP ADMINISTRATION ;;335;1369;3683; 12.8 ;12;1; CS ; 2003-01-01 00:00:00.0 ;0
 LIS201400440 ;" """"04012014000444"""" "; X-PRESS VESUVIO ;9328651; 2014-03-10 21:07 ; 2014-03-10 05:45 ; Malta ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; CASABLANCA ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 9HA3961 ;6454;0; 133.6 ;7; MTMLA ; TAGLIN PRIVATE LIMITED ;;310;3218;8500; 19.4 ; 17.5 ;1; CS ; Sat Jan 01 00:00:00 GMT 2005 ;0
 LIS201400430 ;" """"04012014000434"""" "; ARIES J ;9514767; 2014-03-10 23:38 ; 2014-03-10 15:57 ; Chipre ; Misto - Carga geral / Contentores ; OREY COMERCIO NAVEGACAO,SA ; SANTA CRUZ DE TENERIFE ; VILLAGARCIA DE AROSA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; 5BDS3 ;10585;0; 151.72 ;6; CYLMS ; MIGLIO SHIPPING CO LTD ;;339;0;12892; 23.4 ;0;1; CA ; Wed Jan 05 00:00:00 GMT 2011 ;0
 LIS201400486 ;" """"04012014000491"""" "; SIDER VEGA ;9486336; 2014-03-10 23:48 ; 2014-03-09 15:10 ; Italia ; Graneleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LIVORNO (LEGHORN) ; CASABLANCA ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ICOH ;5214;0; 119.95 ; 4.2 ; ITNAP ; SIDER NAVI SPA ;;202;0;8108; 16.8 ;0;1; CS ; 2010-05-24 00:00:00.0 ;0
 LIS201400429 ;" """"04012014000433"""" "; DORIKOS ;9114191; 2014-03-11 01:13 ; 2014-03-09 06:23 ; Chipre ; Porta-contentores ; CMA CGM PORTUGAL - AGENTES DENAVEGAÇÃO, SA ; LEIXOES ; MOÇAMEDES (NAMIBE) ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Cais das Oficinas, Edificio 114, Rocha Conde d’Óbidos ;213256220; lca.jsantos@cma-cgm.com ; P3AAD7 ;19147;0; 171.07 ;9; CYLMS ; DORIKOS NAVIGATION ;;310;7600;24074; 27.6 ;0;1; CS ; 1996-01-01 00:00:00.0 ;0
