 Processo ; Contramarca ; Navio ; IMO ; ATD ; ATA ; Bandeira ; Tipo Navio ; Agente Navegacao ; Porto Seguinte ; Porto Procedente ; Motivo Escala ; Local Atribuido ; Morada Agente ; Telefone Agente ; Email Agente ; Indicativo Chamada ; GT ; TAL ; Comprimento ; Calado Maximo ; Porto Registo ; Armador ; Nome Anterior ; Tipo ; TAB ; DWT ; Boca Sinal ; Velocidade Maxima ; Tipo Trafego ; Certificado Verde ; Data Construcao ; Capacidade Teus 
 LIS201500409 ;" """"04012015000411"""" "; JRS CAPELLA ;9329564; 2015-03-08 21:31 ; 2015-03-08 05:23 ; Chipre ; Misto - Carga geral / Contentores ; GARLAND NAVEGACAO,LDA. ; LEIXOES ; CASABLANCA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 5BER4 ;7464;0; 129.51 ;7; CYLMS ; CONMAR SHIPPING GMBH & CO. ;;339;3085;8262; 20.6 ; 16.5 ;1; CS ; Thu Jan 01 00:00:00 GMT 2004 ;698
 LIS201500458 ;" """"04012015000460"""" "; GUNGA ;9479668; 2015-03-09 07:53 ; 2015-03-08 18:05 ; Chipre ; Tanque Petroleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LUANDA ; LEIXOES ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 5BYP3 ;4242;0;109;5; CYLMS ; SONANGOL SHIPPING LTD ;;101;1992;6480; 16.8 ; 14.5 ;1; CS ; 2009-01-01 00:00:00.0 ;0
 LIS201500427 ;" """"04012015000429"""" "; MONTE DA GUIA ;9123788; 2015-03-09 17:45 ; 2015-03-09 02:50 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; PONTA DELGADA ; 18 - DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSDB ;7039;0; 126.25 ;6; PTM6E ; TRANSINSULAR ;;310;3867;19934; 19.65 ;0;4; CS ; 1994-01-01 00:00:00.0 ;636
 LIS201500424 ;" """"04012015000426"""" "; VICTORIA C ;9373539; 2015-03-09 19:10 ; 2015-03-06 16:50 ; Reino Unido ; Carga Geral single deck ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; BORDEAUX ; SOUTHAMPTON ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; MTQS ;2990;0; 89.8 ; 6.8 ; GBCOW ; NOVA MARINE CARRIERS SA  ;;335;1686;4998; 14.5 ;0;1; CS ; 2007-01-01 00:00:00.0 ;0
 LIS201500457 ;" """"04012015000459"""" "; HHL VENICE ;9418987; 2015-03-09 19:30 ; 2015-03-09 07:37 ; Antigua e Barbuda ; Carga Geral multi deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ROSTOCK ; BUCHANAN ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2ET4 ;15549;0; 166.15 ; 7.5 ; AGSJO ; HANSA HEAVY LIFT GMBH ;;336;0;17704; 22.9 ;0;1; CA ; 2010-06-03 00:00:00.0 ;0
 LIS201500411 ;" """"04012015000413"""" "; KARIN SCHEPERS ;9404077; 2015-03-09 21:00 ; 2015-03-09 05:32 ; Antigua e Barbuda ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; LEIXOES ; ROTTERDAM ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; V2HS3 ;7852;0; 140.6 ;7; AGSJO ; HS SCHIFFAHRTS ;;310;0;9340; 22.01 ;0;1; CS ; 2007-01-01 00:00:00.0 ;803
 LIS201500415 ;" """"04012015000417"""" "; ARIES J ;9514767; 2015-03-09 22:26 ; 2015-03-09 14:35 ; Chipre ; Misto - Carga geral / Contentores ; OREY COMERCIO NAVEGACAO,SA ; SANTA CRUZ DE TENERIFE ; VILLAGARCIA DE AROSA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; 5BDS3 ;10585;0; 151.72 ; 8.5 ; CYLMS ; MIGLIO SHIPPING CO LTD ;;339;0;12892; 23.4 ;0;1; CS ; 2011-01-05 00:00:00.0 ;0
 LIS201500345 ;" """"04012015000347"""" "; VERA D ;9290177; 2015-03-09 23:11 ; 2015-03-09 05:26 ; Portugal ; Carga Geral single deck ; VESSELMAR - AGENCIA NAVEGACAO LDA ; HALIFAX, NS ; ALGECIRAS ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ;;;; CQID ;17188;0; 178.57 ; 10.3 ; PTZFM ; ASPERA SCHIFFAHRTSGESELLSCHAFT MBH & CO. KG ;;335;9038;22513; 27.64 ;21;1; ISP ; 2004-10-01 00:00:00.0 ;1678
 LIS201500413 ;" """"04012015000415"""" "; EVANTHIA ;9135652; 2015-03-10 00:05 ; 2015-03-05 07:47 ; Malta ; Graneleiro ; OREY COMERCIO NAVEGACAO,SA ; BILBAO ; PIRAEUS ; 18 - DESCARGA ; 495 - TERM GRANEIS SILOPOR/TRAFARIA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; 9HA2921 ;25503;0; 185.05 ; 10.1 ; MTMLA ; Sea Pearl Maritime Ltd ;;202;0;43229; 30.5 ;0;1; CA ; 1996-01-01 00:00:00.0 ;0
 LIS201500416 ;" """"04012015000418"""" "; ARLAU ;9192650; 2015-03-10 01:29 ; 2015-03-06 22:10 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALTO  MAR ; BELFAST ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2OP2 ;2461;0; 87.9 ; 5.6 ; AGSJO ; STRAHLMANN E REEDEREI ;;335;1369;3701; 12.8 ;0;1; C69 ; 2004-05-01 00:00:00.0 ;0
 LIS201500453 ;" """"04012015000455"""" "; CARIBE MARIA ;9337286; 2015-03-10 02:11 ; 2015-03-08 21:06 ; Liberia ; Tanque Químico ; PEREZ TORRES, PORTUGAL LDA ; ALTO  MAR ; CARTAGENA ; 18 - DESCARGA ; 805_FUNDEADOURO QUADRO CENTRAL ; R. FRADESSO SILVEIRA, 4 - 2º A ;3,51E+11; lisbon@barwilpereztorres.pt ; D5KK2 ;7687;0; 116.5 ; 8.2 ; LRMLW ; Caribe Tankers Inc. ;;102;0;11299;20;0;1; ISP ; 2007-01-19 00:00:00.0 ;0
 LIS201500445 ;" """"04012015000447"""" "; KARINA C ;9558000; 2015-03-10 03:33 ; 2015-03-08 06:18 ; Reino Unido ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALTO  MAR ; BORDEAUX ; 18 - DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 2DMS9 ;4151;0; 106.07 ;6; GBCOW ; CARISBROOKE SHIPPING LTD ;;335;0;6750; 15.5 ;0;1; C69 ; 2010-08-03 00:00:00.0 ;0
 LIS201500465 ;" """"04012015000467"""" "; MONTALVO ;7508037; 2015-03-10 07:46 ; 2015-03-10 03:19 ; Portugal ; Rebocador ; GARLAND NAVEGACAO,LDA. ; SETUBAL ; SETUBAL ; 38 - TREM DE REBOQUE - REBOCADOR NACIONAL ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; CSDK ;469;0; 38.5 ;4; PTSET ; REBONAVE, REBOQUES E ASSISTENCIA NAVAL, S.A. ;;431;141;769;10;12;1; CS ; 1976-01-01 00:00:00.0 ;0
 LIS201500344 ;" """"04012015000346"""" "; GRANDE CAMEROON ;9377482; 2015-03-10 15:25 ; 2015-03-09 09:07 ; Italia ; Ro-Ro/Contentores ; GRIMALDI PORTUGAL, LDA ; CASABLANCA ; LE HAVRE ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Rua D. Luís I – Nº 19, 2º Esq. ;213216300; accounting@grimaldi.pt ; ICEW ;47218;0;210; 9.2 ; ITPMO ; Grimaldi Deep Sea S.p.A. ;;338;14165;25000; 32.26 ;0;1; CS ; 2010-01-01 00:00:00.0 ;800
 LIS201500448 ;" """"04012015000450"""" "; WEC VERMEER ;9237371; 2015-03-10 17:03 ; 2015-03-09 22:09 ; Chipre ; Misto - Carga geral / Contentores ; IBERO LINHAS TRANSPORTES LDA ; LEIXOES ; SINES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; RUA 2 EDIF. VERDE, 2º ESQ ;3,51E+11; paula.alves@lisboa.iberolinhas.pt ; 5BLR3 ;8583;0; 134.44 ;7; CYLMS ; HOLLAND MAAS SCHEEPVAART BEHHER II BV ;;339;0;11391; 22.75 ;0;1; ISP ; 2001-11-01 00:00:00.0 ;868
 LIS201500436 ;" """"04012015000438"""" "; KUMBOR ;9128104; 2015-03-10 18:38 ; 2015-03-07 08:27 ; Sao Vicente ; Graneleiro ; CINTIA NAVE-AFRET. MARITIMOS,LDA ; ALTO  MAR ; ROUEN ; 18 - DESCARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; R. CARLOS MARDEL, Nº5 - 1º ;218439002; cintia.nave@mail.telepac.pt ; J8B4126 ;16270;0;167; 9.5 ; VCKTN ; WINDSOR MARITIME LIMITED ;;202;0;16270; 26.2 ; 14.5 ;1; CA ; 1997-07-25 00:00:00.0 ;0
 LIS201500432 ;" """"04012015000434"""" "; INSULAR ;9150420; 2015-03-11 00:32 ; 2015-03-08 09:26 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; CANIÇAL ; 14 - CARGA/DESCARGA ; 290 - CAIS DO BEATO / TMB ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSDD ;5599;0; 119.8 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;2679;6700;20;0;4; CS ; Thu Jan 01 00:00:00 GMT 1998 ;0
 LIS201500425 ;" """"04012015000427"""" "; VALENCIA EXPRESS ;9108130; 2015-03-11 00:44 ; 2015-03-10 19:19 ; Bermudas ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; MONTREAL, QU ; ALGECIRAS ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; ZCBD4 ;33735;0; 216.13 ; 10.3 ; BMBDA ; HAPAG-LLOYD SHIPS LTD ;;310;0;34330; 32.26 ;20;1; CS ; 1996-01-01 00:00:00.0 ;2400
 LIS201500438 ;" """"04012015000440"""" "; LYRA ;9155432; 2015-03-11 01:30 ; 2015-03-10 03:55 ; Portugal ; Misto - Carga geral / Contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; NEWHAVEN ; NEWHAVEN ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CQIE6 ;4117;0; 100.52 ;6; PTM6E ; INTERSCAN SCHIFFAHRTSGES MBH ;;339;2005;5184; 16.2 ;14;1; CS ; 1998-12-01 00:00:00.0 ;374
 LIS201500442 ;" """"04012015000444"""" "; TINERFE ;9498107; 2015-03-11 03:45 ; 2015-03-10 03:18 ; Espanha ; Tanque Químico ; ATLANTIC LUSOFRETE – AFRETAMENTOS, TRANSPORTES E NAVEGAÇÃO S.A. ; ALGECIRAS ; ALGECIRAS ; 18 - DESCARGA ; 710 - TERM GRANEIS ALKION/BARREIRO ; Rua Castilho , 14 – 4º ;897979899; sines@atlantic-susofretre.pt ; EAUU ;11290;0; 144.06 ;9; ESSCT ; DISTRIBUIDORA MARITIMA PETROGAS, S.L.U. ;;102;0;17540; 22.6 ;0;1; CA ; 2009-05-05 00:00:00.0 ;0
 LIS201500446 ;" """"04012015000448"""" "; BBC BERGEN ;9437153; 2015-03-11 09:08 ; 2015-03-10 01:24 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALTO  MAR ; LEIXOES ; 18 - DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2EP8 ;6310;0; 128.45 ;6; AGSJO ; KOPERSAND ;;335;0;8000; 16.5 ;0;1; CS ; 2011-01-21 00:00:00.0 ;0
 LIS201500444 ;" """"04012015000446"""" "; ARKLOW FERN ;9527661; 2015-03-11 18:27 ; 2015-03-10 20:22 ; Irlanda ; Carga Geral single deck ; CONTROL UNION PORTUGAL LDA ; PORTO DESCONHECIDO ; ABERDEEN ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Rua Industrial Alfredo da Silva, 14, Gabinete P, CP 5051 ;3,51E+11; portugal.agency@controlunion.com ; EIJW5 ;2998;0; 89.95 ; 6.1 ; IEARK ; ARKLOW SHIPPING LTD ;;335;0;4960; 14.5 ;0;1; CS ; 2010-01-01 00:00:00.0 ;0
 LIS201500431 ;" """"04012015000433"""" "; MATTHEW ;9356921; 2015-03-11 18:40 ; 2015-03-11 07:35 ; Portugal ; Tanque Gás Liquefeito ; MARMEDSA - AGENCIA MARITIMA, LDA ; LEIXOES ; VLISSINGEN (FLUSHING) ; 18 - DESCARGA ; 505 - TERM COMB  OZ /PORTO BUCHOS ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; CQOT ;3430;0; 87.5 ; 5.8 ; PTZFM ; LUMASHIP SRL ;;103;1029;3811; 14.8 ;14;1; CS ; 2007-01-01 00:00:00.0 ;0
 LIS201500395 ;" """"04012015000397"""" "; AS PALATIA ;9294513; 2015-03-11 19:14 ; 2015-03-10 15:01 ; Liberia ; Porta-contentores ; MARMEDSA - AGENCIA MARITIMA, LDA ; ABIDJAN ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; A8IT6 ;27100;0;210; 10.6 ; LRMLW ; FRISIA SHIPPING CORPORATION ;;310;0;34600; 30.1 ;0;1; CS ; 2006-01-01 00:00:00.0 ;0
 LIS201500456 ;" """"04012015000458"""" "; HELEN ANNA ;9582867; 2015-03-12 02:29 ; 2015-03-11 00:50 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; VIANA DO CASTELO ; SKIEN ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2FD3 ;2452;0; 87.84 ; 5.7 ; AGSJO ; HELEN ANNA SCHIFFAHRTS GMBH ;;335;1369;3650; 12.8 ;0;1; CA ; 2010-11-22 00:00:00.0 ;0
 LIS201500447 ;" """"04012015000449"""" "; META ;9232747; 2015-03-12 03:10 ; 2015-03-11 06:42 ; Liberia ; Misto - Carga geral / Contentores ; PORTMAR-AGENCIA DE NAVEGACAO LDA ; TANGER MED ; ABIDJAN ; 18 - DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Rua da Cintura do Porto de Lisboa, Armazém 20 – 2º Piso ;218391880; lisboa.office@portmar.pt ; A8CG9 ;32322;0; 210.97 ;8; LRMLW ; Patjens Reederei ;;339;0;39137; 32.26 ;0;1; CS ; 2001-10-27 00:00:00.0 ;0
 LIS201500359 ;" """"04012015000361"""" "; TROENSE MAERSK ;8820004; 2015-03-12 07:19 ; 2015-03-11 06:24 ; Dinamarca ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; LEIXOES ; TANGER MED ; 13 - CARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; OUVE2 ;16982;0; 162.25 ; 6.12 ; DKCPH ; MOLLER MAERSK ;;310;7449;21285; 27.8 ;19;1; CS ; undefined ;0
 LIS201500452 ;" """"04012015000454"""" "; LAS PALMAS ;9216834; 2015-03-12 13:42 ; 2015-03-11 23:10 ; Portugal ; Porta-contentores ; OPDR IBERIA - UNIP LDA ; SEVILLA ; LEIXOES ; 14 - CARGA/DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; AV D CARLOS I, Nº44 - 3RD FL 1200-649 LISBOA ;;; CQHP ;7360;0; 127.95 ; 6.6 ; PTZFM ; OLDENBURG-PORTUGIESISCHE ;;310;3085;7900; 20.6 ;17;1; CS ; 2002-06-01 00:00:00.0 ;698
 LIS201500461 ;" """"04012015000463"""" "; PANTODYNAMOS ;7038642; 2015-03-12 16:40 ; 2015-03-10 09:59 ; Panama ; Rebocador ; ARENTHERN - AG NAVEG SOC UNIP LDA ; ALTO  MAR ; ROTTERDAM ; 39 - TREM DE REBOQUE - REBOCADOR ESTRANGEIRO ; 350 - PONTE CAIS DA MATINHA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; HO4409 ;859;0; 49.48 ; 5.9 ; PAPTY ; DIAVLOS MARITIME INC. ;;431;0;754; 11.69 ;15;1; CS ; 1971-01-01 00:00:00.0 ;0
 LIS201500460 ;" """"04012015000462"""" "; EASTERN VIRAGE ;9411824; 2015-03-12 17:21 ; 2015-03-12 06:05 ; Reino Unido ; Carga Geral single deck ; CONTROL UNION PORTUGAL LDA ; LA CORUNA ; KING  S LYNN ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Rua Industrial Alfredo da Silva, 14, Gabinete P, CP 5051 ;3,51E+11; portugal.agency@controlunion.com ; 2IXV8 ;2281;0; 88.97 ;5; GBLON ; LONGSHIP BV ;;335;0;3200; 11.8 ;0;1; CS ; 2012-01-01 00:00:00.0 ;0
 LIS201500471 ;" """"04012015000473"""" "; CALYPSO ;9370305; 2015-03-12 21:32 ; 2015-03-11 08:41 ; Holanda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; PORTO NOVO ; VIANA DO CASTELO ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; PCMI ;2545;0; 88.6 ; 3.5 ; NLRTM ; ALECTO CHARTERING & TRADING BV ;;335;0;3758; 12.5 ;0;1; CA ; 2011-09-06 00:00:00.0 ;0
 LIS201500462 ;" """"04012015000464"""" "; PAUL ;9141352; 2015-03-13 02:51 ; 2015-03-12 01:28 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; PORTO DESCONHECIDO ; CHATHAM ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2GQ7 ;2844;0; 89.78 ; 5.4 ; AGSJO ; MARSHIP MANAGEMENT GMBH ;;335;1575;4618; 13.17 ;0;1; CA ; 1998-01-01 00:00:00.0 ;0
 LIS201500440 ;" """"04012015000442"""" "; MAERSK NORFOLK ;9356139; 2015-03-13 07:17 ; 2015-03-12 05:49 ; Dinamarca ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; ALGECIRAS ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; OZDK2 ;25888;0; 210.49 ; 8.7 ; DKCPH ; Moller-Maersk A/S ;;310;0;35205; 29.8 ;0;1; CS ; 2008-01-01 00:00:00.0 ;0
 LIS201500437 ;" """"04012015000439"""" "; ANNA SCHEPERS ;9154218; 2015-03-13 09:56 ; 2015-03-12 06:35 ; Antigua e Barbuda ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; ALGECIRAS ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; V2GO3 ;25713;0;208; 8.6 ; AGSJO ; HS SCHIFFAHRTS ;;310;0;34083; 29.8 ;0;1; CS ; 1997-01-01 00:00:00.0 ;0
 LIS201500406 ;" """"04012015000408"""" "; JASMINE ACE ;9310721; 2015-03-13 13:33 ; 2015-03-11 04:48 ; Vanuatu ; Graneleiro ; CINTIA NAVE-AFRET. MARITIMOS,LDA ; HAMBURG ; CONSTANTA ; 18 - DESCARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; R. CARLOS MARDEL, Nº5 - 1º ;218439002; cintia.nave@mail.telepac.pt ; YJUX2 ;19883;0;177; 8.02 ; VUVLI ; Stevens Line CO LTD ;;202;0;32946; 28.4 ;0;1;; 2011-05-10 00:00:00.0 ;0
 LIS201500488 ;" """"04012015000490"""" "; ELITE ;9315018; 2015-03-13 17:12 ; 2015-03-13 04:48 ; Holanda ; Misto - Carga geral / Contentores ; IBERO LINHAS TRANSPORTES LDA ; LEIXOES ; SETUBAL ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; RUA 2 EDIF. VERDE, 2º ESQ ;3,51E+11; paula.alves@lisboa.iberolinhas.pt ; PHDA ;11662;0; 149.14 ;8; NLHAR ; ELITE SHIPPING B.V. ;;339;0;13682; 22.5 ;0;1; C69 ; 2005-06-01 00:00:00.0 ;0
 LIS201500334 ;" """"04012015000336"""" "; PONTA DO SOL ;9141613; 2015-03-13 18:00 ; 2015-02-23 06:06 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; PONTA DELGADA ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSCR ;4115;0; 100.62 ;6; PTM6E ; TRANSINSULAR ;;310;2005;5184; 16.2 ;15;1; CS ; 1997-03-01 00:00:00.0 ;0
 LIS201500454 ;" """"04012015000456"""" "; OPDR CADIZ ;9216858; 2015-03-13 19:19 ; 2015-03-13 07:38 ; Espanha ; Porta-contentores ; OPDR IBERIA - UNIP LDA ; TILBURY ; CARTAGENA ; 14 - CARGA/DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; AV D CARLOS I, Nº44 - 3RD FL 1200-649 LISBOA ;;; EBWM ;7360;3085; 127.95 ; 6.9 ; ESSCT ; OLDENBURG-PORTUGIESISCHE ;;310;7360;8394; 20.6 ;17;1; CS ; 2003-01-01 00:00:00.0 ;698
 LIS201500434 ;" """"04012015000436"""" "; ANARITA ;9636008; 2015-03-13 19:37 ; 2015-03-08 03:36 ; Liberia ; Graneleiro ; OCIDENAVE-NAVEGACAO LDA ; TEMA ; CASTELLON DE LA PLANA ; 13 - CARGA ; 800_FUNDEADOURO MAR DA PALHA ; Estrada Manuel Correia Lopes nº 682 ;3,51E+11; ops.lis@ocidenave.com ; D5AB7 ;32839;0; 189.99 ; 6.5 ; LRMLW ; OCEAN AGENCIES LTD. ;;202;0;56419; 32.26 ;0;1; C69 ; 2011-10-22 00:00:00.0 ;0
 LIS201500463 ;" """"04012015000465"""" "; FURNAS ;9164548; 2015-03-13 23:36 ; 2015-03-10 04:19 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; PONTA DELGADA ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51E+11; pedro.cardoso@bensaude.pt ; CSBK ;4450;0; 100.6 ; 6.8 ; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;2150;5555; 18.8 ;0;4; ISP ; 1999-03-01 00:00:00.0 ;275
 LIS201500476 ;" """"04012015000478"""" "; STAR COMET ;9242596; 2015-03-14 02:37 ; 2015-03-13 14:50 ; Antigua e Barbuda ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; VIGO ; TANGIER ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; V2OF2 ;6277;0; 133.39 ; 7.8 ; AGSJO ; MAGELLAN COMET SHIPPING COMPANY LIMITED ;;310;3249;7970; 18.7 ;0;1; CS ; 2000-08-01 00:00:00.0 ;0
 LIS201500494 ;" """"04012015000496"""" "; MOL SEABREEZE  ;9472579; 2015-03-14 02:49 ; 2015-03-13 06:38 ; Panama ; Porta-contentores ; PORTMAR-AGENCIA DE NAVEGACAO LDA ; ANTWERPEN ; CADIZ ; 13 - CARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Rua da Cintura do Porto de Lisboa, Armazém 20 – 2º Piso ;218391880; lisboa.office@portmar.pt ; 3FHF2 ;27104;0;199; 6.66 ; PAMIT ; MITSUI O.S.K.LINES,LTD ;;310;0;33508;32;0;1; CS ; undefined ;0
 LIS201500478 ;" """"04012015000480"""" "; CARIBE MARIA ;9337286; 2015-03-14 07:03 ; 2015-03-13 06:15 ; Liberia ; Tanque Químico ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; LEIXOES ; ALTO  MAR ; 13 - CARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; D5KK2 ;7687;0; 116.5 ; 6.3 ; LRMLW ; Caribe Tankers Inc. ;;102;0;11299;20;0;1; ISP ; Fri Jan 19 00:00:00 GMT 2007 ;0
