 Processo ; Contramarca ; Navio ; IMO ; ATD ; ATA ; Bandeira ; Tipo Navio ; Agente Navegacao ; Porto Seguinte ; Porto Procedente ; Motivo Escala ; Local Atribuido ; Morada Agente ; Telefone Agente ; Email Agente ; Indicativo Chamada ; GT ; TAL ; Comprimento ; Calado Maximo ; Porto Registo ; Armador ; Nome Anterior ; Tipo ; TAB ; DWT ; Boca Sinal ; Velocidade Maxima ; Tipo Trafego ; Certificado Verde ; Data Construcao ; Capacidade Teus 
 LIS201700531 ;" """"04012017000527"""" "; TIIU ;9762687; 2017-03-25 19:17 ; 2017-03-20 07:56 ; Estonia ; Transporte de Veículos ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; BREST ; ALMERIA ; 11 - ARRIBADO/MAU TEMPO ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; ESKK ;4987;0; 106.12 ; 3.7 ; EEHLT ; TS Laevad OÜ ;;325;0;840; 19.18 ;0;1; C69 ; undefined ;0
 LIS201700555 ;" """"04012017000551"""" "; FUNCHALENSE 5 ;9388390; 2017-03-25 20:18 ; 2017-03-25 03:14 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSKN ;7580;0; 126.87 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;3586;8450; 20.4 ; 18.5 ;4; CA ; Fri Jan 01 00:00:00 GMT 2010 ;724
 LIS201700521 ;" """"04012017000517"""" "; MSC MARINA ;9275971; 2017-03-25 21:20 ; 2017-03-25 05:43 ; Panama ; Porta-contentores ; MEDITERRANEAN SHIPPING CO.(PORT) SA ; SINES ; LE HAVRE ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Avª Arqto Fernando Távora, 1190 ;210732776; PT083-OPSLIS@msc.com ; HPSB ;73819;0; 303.92 ; 10.5 ; PAPTY ; MSC MEDITERRANEAN SHIPPING CO ;;310;0;85806;40;0;1; C69 ; 2003-11-15 00:00:00.0 ;6402
 LIS201700492 ;" """"04012017000488"""" "; RAQUEL S ;9515591; 2017-03-26 01:45 ; 2017-03-24 05:43 ; Portugal ; Porta-contentores ; PORTMAR-AGENCIA DE NAVEGACAO LDA ; LEIXOES ; TANGER MED ; 13 - CARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa, Armazém 20 – 2º Piso ;218391880; lisboa.office@portmar.pt ; CQAC6 ;17280;0; 171.99 ; 7.3 ; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;0;21442; 27.6 ; 19.3 ;1; CS ; Tue Sep 01 00:00:00 GMT 2009 ;0
 LIS201700539 ;" """"04012017000535"""" "; MRC MINA ;9464285; 2017-03-26 03:28 ; 2017-03-25 20:30 ; Malta ; Tanque Químico ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; CASABLANCA ; BILBAO ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 9HA4799 ;5287;0; 123.56 ; 7.15 ; MTMLA ; MRC MINA SHIPPING CORPORATION LIMITED ;;102;2419;7718; 17.2 ;0;1; CS ; 2009-05-06 00:00:00.0 ;0
 LIS201700551 ;" """"04012017000547"""" "; INSULAR ;9150420; 2017-03-26 13:12 ; 2017-03-25 19:08 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; CANIÇAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSDD ;5599;0; 119.8 ;7; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;2679;6700;20;0;4; CS ; Thu Jan 01 00:00:00 GMT 1998 ;0
 LIS201700504 ;" """"04012017000500"""" "; VERA D ;9290177; 2017-03-26 15:24 ; 2017-03-25 19:28 ; Portugal ; Carga Geral single deck ; VESSELMAR - AGENCIA NAVEGACAO LDA ; HALIFAX, NS ; ALGECIRAS ; 13 - CARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ;;;; CQID ;17188;0; 178.57 ; 8.75 ; PTZFM ; ASPERA SCHIFFAHRTSGESELLSCHAFT MBH & CO. KG ;;335;9038;22513; 27.64 ;21;1; ISP ; Fri Oct 01 00:00:00 GMT 2004 ;1678
 LIS201700570 ;" """"04012017000566"""" "; HOHEWEG ;9362956; 2017-03-26 16:25 ; 2017-03-26 10:43 ; Antigua e Barbuda ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; ALGECIRAS ; BILBAO ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; V2CG3 ;9996;0; 139.1 ; 7.1 ; AGSJO ; HOHEWEG SCHIFFAHRTS GMBH  & CO ;;310;0;11814; 22.6 ;0;1; CS ; 2007-01-01 00:00:00.0 ;0
 LIS201700488 ;" """"04012017000484"""" "; THOMAS MAERSK ;9064267; 2017-03-26 21:15 ; 2017-03-26 05:01 ; Dinamarca ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; MINDELO ; ALGECIRAS ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; OUVB2 ;18859;0; 176.4 ; 7.8 ; DKCPH ; A.P MOLLER ;;310;8468;25431; 27.8 ;0;1; CA ; Fri Apr 01 00:00:00 GMT 1994 ;0
 LIS201700449 ;" """"04012017000445"""" "; GEOSUND ;9232694; 2017-03-27 16:23 ; 2017-03-26 06:18 ; ISLE of MAN ; Investigação / Exploração ; GARLAND NAVEGACAO,LDA. ; ESBJERG HAVN ; LAS PALMAS DE GRAND CANARIA ; 2 - ARRIBADO/ABASTECIMENTO DE MATIM/AGUA/LUBRIFICANTES ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 2BSK6 ;4949;0; 98.5 ;6; IMDGS ; DOF SUBSEA REDERI AS ;;492;0;3624; 18.84 ;0;1; CA ; undefined ;0
 LIS201700541 ;" """"04012017000537"""" "; SULLBERG ;9100114; 2017-03-27 16:52 ; 2017-03-26 08:45 ; Reino Unido ; Tanque não discriminado ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; KALUNDBORG HAVN ; EASTHAM ; 13 - CARGA ; 505 - TERM COMB  OZ /PORTO BUCHOS ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ZDIC3 ;1969;0; 89.5 ; 3.6 ; GIGIB ; VEGA-REEDEREI FRIEDRICH DAUBER ;;105;0;3171; 12.5 ;11;1; CA ; 1994-01-01 00:00:00.0 ;0
 LIS201700556 ;" """"04012017000552"""" "; ANNAMARIE ;9287687; 2017-03-27 19:38 ; 2017-03-27 05:37 ; Portugal ; Misto - Carga geral / Contentores ; K LINE (PORTUGAL) AGENTES NAVEGACAOSA ; LEIXOES ; ROTTERDAM ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes, nº 682 Conceição da Abóboda ;; kline.lis@klineportugal.com ; CQFZ ;7520;0; 137.5 ; 7.5 ; PTZFM ; ANNAMARIE MARITIME LIMITED ;;339;3570;8720; 21.3 ; 18.5 ;1; CS ; Sun Jun 01 00:00:00 GMT 2003 ;822
 LIS201700483 ;" """"04012017000479"""" "; X-PRESS VESUVIO ;9328651; 2017-03-27 20:21 ; 2017-03-26 16:35 ; Malta ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; ALGECIRAS ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 9HA3961 ;6454;0; 133.6 ;7; MTMLA ; TAGLIN PRIVATE LIMITED ;;310;3218;8500; 19.4 ; 17.5 ;1; CA ; Sat Jan 01 00:00:00 GMT 2005 ;0
 LIS201700538 ;" """"04012017000534"""" "; CEMI ;8822612; 2017-03-28 00:13 ; 2017-03-25 10:56 ; Bahamas, Ilhas ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; AVEIRO ; ESBJERG HAVN ; 18 - DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; C6TT4 ;2370;0; 88.25 ; 5.75 ; BSNAS ; MISJE REDERI AS ;;335;2370;4270; 13.17 ;12;1; CA ; 1991-01-01 00:00:00.0 ;0
 LIS201700546 ;" """"04012017000542"""" "; VERONICA B ;9348625; 2017-03-28 00:57 ; 2017-03-27 13:14 ; Portugal ; Porta-contentores ; OREY COMERCIO NAVEGACAO,SA ; SANTA CRUZ DE TENERIFE ; VILLAGARCIA DE AROSA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; CQNP ;14016;0; 159.4 ; 8.4 ; PTZFM ; CONFIDENCE TRADE SL ;;310;6524;18091; 24.8 ;18;1; CS ; Fri Feb 17 00:00:00 GMT 2006 ;0
 LIS201700557 ;" """"04012017000553"""" "; MONTE BRASIL ;9083055; 2017-03-28 01:17 ; 2017-03-27 06:46 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; PONTA DELGADA ; 18 - DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSEM ;7039;0; 126.12 ;7; PTM6E ; TRANSINSULAR ;;310;3870;8450; 19.4 ;0;4; CS ; Sat Jan 01 00:00:00 GMT 1994 ;0
 LIS201700562 ;" """"04012017000558"""" "; CARAT ;9429209; 2017-03-28 08:59 ; 2017-03-27 06:27 ; Malta ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; ALGECIRAS ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 9HA4131 ;9983;0; 140.7 ;7; MTMLA ; BUSS SHIPPING GmbH & Co, HAMBURG, GERMANY ;;310;0;12356; 23.2 ;0;1; C69 ; undefined ;0
 LIS201700540 ;" """"04012017000536"""" "; MUROS ;9397640; 2017-03-28 15:23 ; 2017-03-24 22:13 ; Espanha ; Misto - Carga geral / Contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SETUBAL ; Arinaga  ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ECNQ ;2069;0; 89.9 ;6; ESSCT ; VIZCAINA BALEAR DE NAVEGACION ;;339;0;4500; 14.4 ;0;1; CS ; Fri May 23 00:00:00 GMT 2008 ;0
 LIS201700480 ;" """"04012017000476"""" "; GRANDE CONGO ;9437921; 2017-03-28 23:05 ; 2017-03-28 01:17 ; Italia ; Ro-Ro/Contentores ; GRIMALDI PORTUGAL, LDA ; CASABLANCA ; LE HAVRE ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Rua D. Luís I – Nº 19, 2º Esq. ;213216300; accounting@grimaldi.pt ; IBPI ;47658;0; 211.3 ; 9.75 ; ITPMO ; Grimaldi Deep Sea SpA ;;338;14297;24400; 32.26 ;0;1; CA ; Mon Nov 01 00:00:00 GMT 2010 ;0
 LIS201700572 ;" """"04012017000568"""" "; LAURA S ;9157868; 2017-03-29 00:00 ; 2017-03-26 14:13 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; PORTO SANTO ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CQYK ;5850;2835; 119.65 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;0; 6770.1 ; 20.63 ;15;4; CS ; Sun Oct 01 00:00:00 GMT 1995 ;0
 LIS201700544 ;" """"04012017000540"""" "; HARBOUR PIONEER ;9572757; 2017-03-29 00:46 ; 2017-03-27 14:14 ; Portugal ; Tanque não discriminado ; MARMEDSA - AGENCIA MARITIMA, LDA ; TARRAGONA ; ALGECIRAS ; 18 - DESCARGA ; 710 - TERM GRANEIS ALKION/BARREIRO ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; CQNZ ;13239;0; 161.68 ; 8.5 ; PTM6E ; ICETANK TWELVE SHIPPING CORPORATION LTD., LIBERIA ;;105;0;19122;23;0;1; CA ; undefined ;0
 LIS201700571 ;" """"04012017000567"""" "; LETIZIA EFFE ;9373230; 2017-03-29 03:50 ; 2017-03-28 08:53 ; Italia ; Tanque Químico ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; SINES ; 18 - DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ICGF ;11049;0; 149.95 ; 8.9 ; ITPMO ; ELBANA DI NAVEGAZIONE SPA ;;102;13472;19991; 23.2 ;0;1; CS ; Tue Jan 01 00:00:00 GMT 2008 ;0
 LIS201700554 ;" """"04012017000550"""" "; KOBE EXPRESS ;9143544; 2017-03-29 05:41 ; 2017-03-28 06:45 ; Bermudas ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; TANGER MED ; CAUCEDO ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; DGSE ;53523;0;294;10; BMBDA ; HAPAG-LOYD AG ;;310;0;67630;32;0;1; CS ; Wed Jan 01 00:00:00 GMT 1997 ;0
 LIS201700584 ;" """"04012017000580"""" "; MONTENOVO ;9276119; 2017-03-29 16:05 ; 2017-03-29 11:46 ; Portugal ; Rebocador ; ICC-AGENCIA NAVEG TRANSP TERRESTRES SA ; HUELVA ; SETUBAL ; 38 - TREM DE REBOQUE - REBOCADOR NACIONAL ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Av. do Atlântico, nr.16,  3ºpiso, sala 3.03 ;3,51219E+11; Operations-lisb@icc-navegacao.pt ; CSDT ;239;71; 28.4 ;4; PTSET ; REBONAVE-REBOQUES ASSISTENCIA NAVAL SA ;;431;0;355; 8.6 ;12;2; CS ; Sun Jun 15 00:00:00 GMT 2003 ;0
 LIS201700561 ;" """"04012017000557"""" "; CENTENNIAL MISUMI ;9367724; 2017-03-29 22:48 ; 2017-03-29 12:36 ; Panama ; Tanque não discriminado ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; NEW YORK, NY ; BILBAO ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; H3LW ;26911;0; 182.5 ;11; PAPTY ; MK CENTENNIAL MARITIME BV ;;105;0;47186; 32.23 ;0;1; CS ; 2008-05-06 00:00:00.0 ;0
 LIS201700499 ;" """"04012017000495"""" "; CRISTINA STAR ;9210098; 2017-03-30 04:05 ; 2017-03-28 14:41 ; Liberia ; Porta-contentores ; MARMEDSA - AGENCIA MARITIMA, LDA ; ALGECIRAS ; LE HAVRE ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; A8RQ8 ;37113;0; 243.12 ; 10.2 ; LRMLW ; MALVERN 4 SHIPPING LIMITED ;;310;0;39978; 32.2 ;0;1; CS ; Mon Jan 01 00:00:00 GMT 2001 ;0
 LIS201700453 ;" """"04012017000449"""" "; CALA PINO ;9164756; 2017-03-30 11:58 ; 2017-03-29 15:48 ; Italia ; Frigorífico ; OCIDENAVE-NAVEGACAO LDA ; VADO LIGURE ; PUERTO LIMON ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; IBHZ ;14868;0; 189.73 ; 8.3 ; ITGOA ; SEATRADE GRONNINGEN BV ;;331;6071;16024;24;22;1; CS ; Sun Aug 01 00:00:00 GMT 1999 ;560
 LIS201700552 ;" """"04012017000548"""" "; VEDETTE ;9195729; 2017-03-30 17:30 ; 2017-03-28 14:16 ; ISLE of MAN ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SETUBAL ; NEWHAVEN ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 2DTN5 ;2545;0; 88.78 ; 4.8 ; IMPEL ; FAVERSHAM SHIPS LTD ;;335;0;3850; 12.5 ;13;1; CS ; 2000-12-28 00:00:00.0 ;0
 LIS201700576 ;" """"04012017000572"""" "; PAGE AKIA ;9277395; 2017-03-30 20:04 ; 2017-03-29 09:29 ; Alemanha ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; ALGECIRAS ; MALAGA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; DCOO2 ;7519;0; 137.5 ; 6.2 ; DEHAM ; PETRA HEINRICH, H.H. SHIPPING GMBH & CO. HG ;;310;3570;8702; 21.3 ; 18.5 ;1; DS ; 2003-05-01 00:00:00.0 ;822
 LIS201700567 ;" """"04012017000563"""" "; JRS CAPELLA ;9329564; 2017-03-30 20:08 ; 2017-03-30 05:35 ; Chipre ; Misto - Carga geral / Contentores ; OPDR IBERIA - UNIP LDA ; VIGO ; ALGECIRAS ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; AV D CARLOS I, Nº44 - 3RD FL 1200-649 LISBOA ;;; 5BER4 ;7464;0; 129.51 ;7; CYLMS ; CONMAR SHIPPING GMBH & CO. ;;339;3085;8262; 20.6 ; 16.5 ;1; CS ; Thu Jan 01 00:00:00 GMT 2004 ;698
 LIS201700547 ;" """"04012017000543"""" "; MEHMET UNLU ;9200029; 2017-03-30 20:13 ; 2017-03-24 05:28 ; Turquia ; Carga Geral single deck ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; MERSIN ; CASABLANCA ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; TCMF ;4937;0; 114.7 ; 5.5 ; TRIST ; UNLU GROUP OF SHIPPING COMPANIES ;;335;3051;8100; 16.5 ;0;1; CS ; 2000-09-01 00:00:00.0 ;332
 LIS201700490 ;" """"04012017000486"""" "; SUNERGON ;9362580; 2017-03-30 20:48 ; 2017-03-29 14:16 ; Holanda ; Misto - Carga geral / Contentores ; SUPERMARITIME PORTUGAL-ACT.MAR.,LDA ; SAO TOME ; BAYONNE ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Av Visconde Valmor 35 R/ C Dto ;217817360; supermaritime@supermaritime.pt ; PHDF ;2241;0; 88.65 ; 2.4 ; NLNKK ; S/O SUNERGON ;;339;0;3121; 12.5 ; 10.5 ;1; CS ; Wed Mar 01 00:00:00 GMT 2006 ;0
 LIS201700530 ;" """"04012017000526"""" "; STAR HYPERION ;9145956; 2017-03-30 22:18 ; 2017-03-25 00:14 ; Panama ; Graneleiro ; CONTROL UNION PORTUGAL LDA ; AMSTERDAM ; ODESSA ; 18 - DESCARGA ; 495 - TERM GRANEIS SILOPOR/TRAFARIA ; Rua Industrial Alfredo da Silva, 14, Gabinete P, CP 5051 ;3,51213E+11; portugal.agency@controlunion.com ; 3FDK6 ;26449;0; 189.99 ; 11.44 ; PAPTY ; STAR HYPERION NAVIERA S.A. ;;202;0;47642; 30.5 ;0;1; CS ; Mon Jan 01 00:00:00 GMT 1996 ;0
 LIS201700527 ;" """"04012017000523"""" "; BIR ANZARANE ;2224404; 2017-03-31 09:43 ; 2017-03-28 07:31 ; Marrocos ; Guerra ; OREY COMERCIO NAVEGACAO,SA ; ALTO  MAR ; ALTO  MAR ; 35 - VISITA OFICIAL NAVIO DE GUERRA ESTRANGEIRO ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ;2224404;800;0;70; 2.5 ; MAAGA ; EMBAIXADA DO REINO DE MARROCOS ;;981;0;1; 11.3 ;0;3;; undefined ;0
 LIS201700591 ;" """"04012017000587"""" "; FINITA R ;9400162; 2017-03-31 19:44 ; 2017-03-30 19:22 ; Espanha ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; CASABLANCA ; MARIN (PONTEVEDRA) ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ECOE ;3778;0; 99.8 ; 4.5 ; ESSCT ; NAVIGASA ;;335;1711;5000;14;0;1; CS ; Thu Oct 23 00:00:00 GMT 2008 ;0
 LIS201700588 ;" """"04012017000584"""" "; ASPASIA LUCK ;9223485; 2017-03-31 21:05 ; 2017-03-30 16:31 ; Liberia ; Graneleiro ; OREY COMERCIO NAVEGACAO,SA ; CARTAGENA ; LAS PALMAS DE GRAND CANARIA ; 18 - DESCARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; D5DR7 ;37722;0; 224.94 ; 11.45 ; LRMLW ; ASPASIA MARITIME LTD ;;202;0;72270; 32.2 ;0;1; CS ; 2000-06-05 00:00:00.0 ;0
 LIS201700564 ;" """"04012017000560"""" "; PONTA DO SOL ;9141613; 2017-03-31 21:21 ; 2017-03-29 04:42 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; PONTA DELGADA ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSCR ;4115;0; 100.62 ;6; PTM6E ; TRANSINSULAR ;;310;2005;5184; 16.2 ;15;1; CS ; Sat Mar 01 00:00:00 GMT 1997 ;0
 LIS201700543 ;" """"04012017000539"""" "; SAFMARINE NUBA ;9356115; 2017-03-31 22:12 ; 2017-03-30 05:27 ; Hong-Kong ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; ALGECIRAS ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; VRLA5 ;25904;0; 210.54 ; 8.4 ; HKHKG ; MAERSK SHIPPING HONG KONG ;;310;0;35144; 29.8 ;0;1; ISP ; Tue Jan 01 00:00:00 GMT 2008 ;0
 LIS201700568 ;" """"04012017000564"""" "; CORVO ;9381275; 2017-03-31 22:15 ; 2017-03-29 12:47 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; PONTA DELGADA ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51213E+11; pedro.cardoso@bensaude.pt ; CSBH ;7064;0; 119.9 ; 7.2 ; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;0;9000;20;16;1; CS ; Tue Jan 23 00:00:00 GMT 2007 ;410
 LIS201700590 ;" """"04012017000586"""" "; ARKLOW RULER ;9344502; 2017-03-31 22:55 ; 2017-03-31 06:13 ; Irlanda ; Carga Geral single deck ; CONTROL UNION PORTUGAL LDA ; AVONMOUTH ; LEIXOES ; 13 - CARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; Rua Industrial Alfredo da Silva, 14, Gabinete P, CP 5051 ;3,51213E+11; portugal.agency@controlunion.com ; EIXQ ;2999;0; 89.99 ; 3.9 ; IEARK ; ARKLOW SHIPPING ULC ;;335;1639;4485;14; 11.5 ;1; CS ; Sat Apr 01 00:00:00 GMT 2006 ;138
 LIS201700575 ;" """"04012017000571"""" "; THEMSESTERN ;9183843; 2017-04-01 02:32 ; 2017-03-30 15:54 ; Portugal ; Tanque Químico ; MARMEDSA - AGENCIA MARITIMA, LDA ; BILBAO ; CARTAGENA ; 18 - DESCARGA ; 710 - TERM GRANEIS ALKION/BARREIRO ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; CQLG ;14400;0; 162.16 ; 8.7 ; PTZFM ; Themsestern Schifffahrts ;;102;6937;21871;27;0;1; CS ; Sat Jan 01 00:00:00 GMT 2000 ;0
 LIS201700542 ;" """"04012017000538"""" "; DETROIT EXPRESS ;9610169; 2017-04-01 17:28 ; 2017-04-01 05:48 ; Hong-Kong ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; MONTREAL, QU ; TANGER MED ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; VRLX4 ;41286;0;228; 10.2 ; HKHKG ; HAPAG-LLOYD ;;310;0;52033; 37.3 ;0;1; CS ; Wed Jan 01 00:00:00 GMT 2014 ;0
